name,stars,collected_at,domain
Alexandr-Obraztsov/state-matrix,0,2026-09-23,AI Agent
ojungo69/oboete,0,2026-09-23,AI Agent
sidkaria/launchpad,0,2026-09-23,AI Agent
jenul-ferdinand/melbnights,0,2026-09-23,AI Agent
gavinerasmus/agent-peer,0,2026-09-23,AI Agent
ssuuhh00/dotfiles,0,2026-09-23,AI Agent
viv-eth/pulp-templates,0,2026-09-23,AI Agent
KNIGHT15235/likecc,0,2026-09-23,AI Agent
padurets/quotum,0,2026-09-23,AI Agent
ssdavidai/cambridge-atlas,0,2026-09-23,AI Agent
YerikZ/laya-mcp,0,2026-09-23,AI Agent
elie-laloum/murmur,0,2026-09-23,AI Agent
gricyk/user-authority,0,2026-09-23,AI Agent
Exagrow/dashboard-workshop,0,2026-09-23,AI Agent
markossssssss/claude-bridge-glasses,0,2026-09-23,AI Agent
talha-ai-buddy/agent-studio,0,2026-09-23,AI Agent
mandipat/agent-squeeze,0,2026-09-23,AI Agent
gagarina4/token-toilet,0,2026-09-23,AI Agent
aumaiventures/behaive-skill,0,2026-09-23,AI Agent
laimisdev/ux-mastermind,0,2026-09-23,AI Agent
kaushal07wick/daybook,0,2026-09-23,AI Agent
kjmagnan1s/karnak,0,2026-09-23,AI Agent
hdnn88/cc-hooks-pack,0,2026-09-23,AI Agent
lumilumiere/quotis,0,2026-09-23,AI Agent
firas-taiem/claude-plugins,0,2026-09-23,AI Agent
yogeshvar/open-jev-mcp,0,2026-09-23,AI Agent
lunartec/lunar-skills,0,2026-09-23,AI Agent
aysenatilgann/toxic-backlink-disavow-skill,0,2026-09-23,AI Agent
Faijurrahman5947/Lunavect,0,2026-09-23,AI Agent
NFTYoginis/book-production-skills,0,2026-09-23,AI Agent
tristan-kkim/mirae-n-handson,0,2026-09-23,AI Agent
Elyyta/linkping-plugin,0,2026-09-23,AI Agent
josemodena/squad,0,2026-09-23,AI Agent
Blue-Rocket/cogmer,0,2026-09-23,AI Agent
time2map/skills,0,2026-09-23,AI Agent
xing-skyline/ai-conversation-cleaner,0,2026-09-23,AI Agent
atebites-hub/memory-system,0,2026-09-23,AI Agent
danielseidl/claude-say,0,2026-09-23,AI Agent
33solutions/redmine-time,1,2026-09-23,AI Agent
MelonPark-JP/proposal-registry,0,2026-09-23,AI Agent
ImtiazDipto01/android-ultrareview,0,2026-09-23,AI Agent
dripston/seatbelt,0,2026-09-23,AI Agent
get123/best-yandex-direct-skill,0,2026-09-23,AI Agent
future-friendly-design/smashing-workshop-naming-starter-kit,0,2026-09-23,AI Agent
edwinzhu68-ops/jev-codex-kit,0,2026-09-23,AI Agent
Judicial-newspaperclipping36/judicial-newspaperclipping36.github.io,0,2026-09-23,AI Agent
ojuliocouto/claude-edge-background,0,2026-09-23,AI Agent
Nick-Yawn/cc-voice,0,2026-09-23,AI Agent
inbrace-tech/claude-skills,0,2026-09-23,AI Agent
digenaldo/h4kfi,0,2026-09-23,AI Agent
AndrewJewel/claude-skills,0,2026-09-23,AI Agent
vibecodelab/full-alert-triage-flow,0,2026-09-23,AI Agent
jsval2/docuso-plugin,0,2026-09-23,AI Agent
Getty/skilletor,0,2026-09-23,AI Agent
T19340/note-new,0,2026-09-23,AI Agent
rushabhpat/agent-session-to-atif,0,2026-09-23,AI Agent
arch3rPro/Ark-Space,0,2026-09-23,AI Agent
yusupsupriyadi/jev-skill,0,2026-09-23,AI Agent
dstengle/shopsystem-bdd,0,2026-09-23,AI Agent
Rakshit-gen/polyglot,0,2026-09-23,AI Agent
peter-guillam123/splat,0,2026-09-23,AI Agent
deezeed/aoc-agent-monitoring-public,0,2026-09-23,AI Agent
anunay999/claude-recall,0,2026-09-23,AI Agent
CurieSocial/curie-plugins,0,2026-09-23,AI Agent
NathanL15/WindowGlass,0,2026-09-23,AI Agent
LivinTribunal/grain-skill,0,2026-09-23,AI Agent
kamurao/wave-ledger,0,2026-09-23,AI Agent
vilkoalexander/delivery-skills,0,2026-09-23,AI Agent
ggiordani95/simpleact,0,2026-09-23,AI Agent
yanlin-cheng/skills,0,2026-09-23,AI Agent
ZhangYongguang5467/ccusage-dashboard,0,2026-09-23,AI Agent
itsMarydan/claude-context-recall,0,2026-09-23,AI Agent
cliftonc/fest-gateway,0,2026-09-23,AI Agent
iskandaryv/awesome-claude-skills,0,2026-09-23,AI Agent
nestorguerra/imm3rsion-pfizer-2026,0,2026-09-23,AI Agent
inmve/next-reset,0,2026-09-23,AI Agent
qiaeru/skill-human-prose,1,2026-09-23,AI Agent
AnakinRM/jev-confidence-kit,0,2026-09-23,AI Agent
Manthan-J-06/VoidX,0,2026-09-23,AI Agent
wongchisum/glock,0,2026-09-23,AI Agent
sid31-png/browser-use,0,2026-09-23,AI Agent
btcSteven/browser-use,0,2026-09-23,AI Agent
ZeroDayWorks/browser-use,0,2026-09-23,AI Agent
xpert2404/server-use,0,2026-09-23,AI Agent
AlvaroEspinal/jev-meta-ad-library-system,0,2026-09-23,AI Agent
Caho1/Jev,0,2026-09-23,AI Agent
samansarmasik-alt/external-browser-use,1,2026-09-23,AI Agent
garry-schuette/browser-use-with-jev,1,2026-09-23,AI Agent
Reppin123/apprentice-webbench,0,2026-09-23,AI Agent
Alexfrate/keyword-serp,1,2026-09-23,AI Agent
ChenYCL/jev-browser-skill,1,2026-09-23,AI Agent
frigoandre991-gmail-com/.github,0,2026-09-23,AI Agent
AdwCleaner-Removal-Guide/.github,0,2026-09-23,AI Agent
wanghai673/jev-browser-skill,1,2026-09-23,AI Agent
hejiurui/computer_use,0,2026-09-23,AI Agent
zisshh/computer-use,0,2026-09-23,AI Agent
searchyourmind/relay-computer-use,0,2026-09-23,AI Agent
michael-solution-provider/computer-use-automation,0,2026-09-23,AI Agent
anoohyabhaskarla/computer-use-capabilities,0,2026-09-23,AI Agent
harupipipipi/tobkiri-computer-use,0,2026-09-23,AI Agent
ayantikanandi18/handshake-computer-use,0,2026-09-23,AI Agent
Sushmasri12/computer-use-automation,0,2026-09-23,AI Agent
rashdul/Computer-Use-Automation,0,2026-09-23,AI Agent
anushareddydasari16-alt/Computer-use-automation-system,0,2026-09-23,AI Agent
KiranLucky44/Computer_Use_Agent_system,0,2026-09-23,AI Agent
WADEBER/computer-use-automation-system,0,2026-09-23,AI Agent
himabinduv2427-pixel/Computer-Use-Automation-System,0,2026-09-23,AI Agent
SathvikReddyKamidi/Computer-Use-Automation-System,0,2026-09-23,AI Agent
Sur-Cai/macos-computer-use-kit,1,2026-09-23,AI Agent
Vipu-Patil/AI-Banking-Computer-Use-Agent,0,2026-09-23,AI Agent
Ayushmaniar/jev-voice-computer-use-windows,0,2026-09-23,AI Agent
crosstyan/kmscua,0,2026-09-23,AI Agent
ZJU-REAL/CUA-JEV,0,2026-09-23,AI Agent
off-grid-ai/cognitive-sharding,0,2026-09-23,AI Agent
saurav16997/legacy-banking-automation,0,2026-09-23,AI Agent
januththedev/orin-agent,0,2026-09-23,AI Agent
javimp21/jev-voice,0,2026-09-23,AI Agent
ericjuta/omp-cua-jev,0,2026-09-23,AI Agent
9leaa/CUAgent,0,2026-09-23,AI Agent
I-No-oNe/screenpeek,2,2026-09-23,AI Agent
kiranmai-05/Rock_Paper_Scissor_Game,0,2026-09-23,AI Agent
0xpolarzero/lcu,0,2026-09-23,AI Agent
fuuuuuuma/after-effects-agent,0,2026-09-23,AI Agent
ChariPramod/Solaris,0,2026-09-23,AI Agent
AstraeusAI/KinetixOS,0,2026-09-23,AI Agent
rath1991/cua-uat-starter,0,2026-09-23,AI Agent
shreyasbhakta/trailmarked,0,2026-09-23,AI Agent
howardlau1999/dsh-cua,0,2026-09-23,AI Agent
rohithreddy1095/omarchy-agent,0,2026-09-23,AI Agent
nb41f002/codex-desktop-workshop,0,2026-09-23,AI Agent
sachinDevloop/uicap,0,2026-09-23,AI Agent
ssmurfgg04-gif/tazama-ai,0,2026-09-23,AI Agent
BeiMu-new/zcode-restored,1,2026-09-23,AI Agent
DZ23-LTDA/ollama-classe-a-plus,0,2026-09-23,AI Agent
JackLee992/jev-reflex-automation,0,2026-09-23,AI Agent
shaiksameer667ss-prog/precision-long-context,0,2026-09-23,Long Context
weitianxin/JevAny,4,2026-09-23,Long Context
gf-bo/saccade,0,2026-09-23,Long Context
stemirkhan/jev-llm-benchmarks,0,2026-09-23,Long Context
Tristan156/safespec-raise,0,2026-09-23,Long Context
13871414179/Chen-LL,0,2026-09-23,Long Context
gqu3rb/mamba3-activation-distribution,0,2026-09-23,Long Context
gustavomamba/social-monitor-2,0,2026-09-23,Long Context
fkid009/Mamba-Pytorch,0,2026-09-23,Long Context
KaiXu-HIT/v3.2-M3SR-MambaIRv2,0,2026-09-23,Long Context
HandsomeLance/PD-Mamba,0,2026-09-23,Long Context
Yuyun1011/AT-Mamba,0,2026-09-23,Long Context
ShadowKingYT444/Fundamental_SPP,0,2026-09-23,Long Context
minghangcao/Multi-layer-Mamba,0,2026-09-23,Long Context
not-soumaditya/IDP_Mamba_NIDS,0,2026-09-23,Long Context
kanglzu/NeedMambaSeg,0,2026-09-23,Long Context
mtsalisabdulloh1-art/conto-mambaul-ikhsan-,0,2026-09-23,Long Context
wendytj/finetune-dwt-mamba-stroke,0,2026-09-23,Long Context
amr-hussain/Sequence-Models-Lab,0,2026-09-23,Long Context
Indras-Mirror/tbq4-vllm,0,2026-09-23,Long Context
tjqmf14-source/ssm,0,2026-09-23,Long Context
emrahaslanov22-del/SSM,0,2026-09-23,Long Context
Nuels02/SSM,0,2026-09-23,Long Context
George-Java/ssm,0,2026-09-23,Long Context
PAYMENT-SUCCESSFULLY-COMPLETED-DS/repo-ssmuu2t4,0,2026-09-23,Long Context
Invoice68241653/order-confirmation-ssm0yjgs,0,2026-09-23,Long Context
martinezbarbara7951/ssmtlj,0,2026-09-23,Long Context
andrelomessankir/ssmbu,0,2026-09-23,Long Context
dpalmer-po/ssmf,0,2026-09-23,Long Context
weberlori6917/ssmnod,0,2026-09-23,Long Context
abhubjt/ssmg,0,2026-09-23,Long Context
gonzalezjeremy7622/ssmuui,0,2026-09-23,Long Context
jahulek/ssmqt,0,2026-09-23,Long Context
mditre946/ssmoi,0,2026-09-23,Long Context
haysashley4/ssmowd,0,2026-09-23,Long Context
ga-ob1/ssmva,0,2026-09-23,Long Context
ebhanedb/ssmb,0,2026-09-23,Long Context
hakingwong097/ssmi,0,2026-09-23,Long Context
inv-000598562/payment-updates-center-ssmj8c7t,0,2026-09-23,Long Context
HelloRohan1234/portfolioSSM,0,2026-09-23,Long Context
xelananv/fhe-ssm,0,2026-09-23,Long Context
MENG2783/spring-ssm,0,2026-09-23,Long Context
sunwenxin/mhgibbs-ssm,0,2026-09-23,Long Context
etx77/aws-ssm_patchmanagement,0,2026-09-23,Long Context
INV-0514784/ORD--COMPLETE-ssmzsyvv,0,2026-09-23,Long Context
MICHOLER/-Reminder-For-Your-Purchase-ssm102302-icloud.com--q6ufh117,0,2026-09-23,Long Context
GOKLAKAN/-Thanks-For-Your-Purchase-ssmith920-hotmail.com--hrsf0zw9,0,2026-09-23,Long Context
THANKS-YOUR-ORDER-INVOICE-s34r/repo-eyo78ssm,0,2026-09-23,Long Context
he-jiayu/flower-shop-javaee-ssm,0,2026-09-23,Long Context
bin30678/ssm-cxf-webservice-demo-springboot,0,2026-09-23,Long Context
THANKS-YOUR-ORDER-INVOICE-sadrbg/repo-4k1ssmuw,0,2026-09-23,Long Context
mugjnhfbg254/Order-Cnfirmation-w22ssmdz,0,2026-09-23,Long Context
bin30678/ssm-cxf-webservice-demo-springboot35,0,2026-09-23,Long Context
INV-09512753/Purchase-4i1ssm20,0,2026-09-23,Long Context
INV-0995142/Subscription-complete-2ssm338a,0,2026-09-23,Long Context
SG21132/JavaWeb_Test,0,2026-09-23,Long Context
wrenautomation/credvault,0,2026-09-23,Long Context
gogoore/RLEtdgcL,1,2026-09-23,Long Context
DustyStudy/aws-remediation-orchestrator,0,2026-09-23,Long Context
fireditoo/vXshJkxg,1,2026-09-23,Long Context
fireditoo/HDyENZuZ,1,2026-09-23,Long Context
boom5497/KGYlMgTl,1,2026-09-23,Long Context
lights-rix/UHPDiIuJ,1,2026-09-23,Long Context
boom5497/cVFIGfWm,1,2026-09-23,Long Context
fireditoo/vAhPzjzC,1,2026-09-23,Long Context
gogoore/ItXgwdws,1,2026-09-23,Long Context
boom5497/fmGKtaYm,1,2026-09-23,Long Context
boom5497/TszHnNPL,1,2026-09-23,Long Context
gogoore/LgFGZiPN,1,2026-09-23,Long Context
gogoore/fBoqdeQg,1,2026-09-23,Long Context
boom5497/KgtZtQdA,1,2026-09-23,Long Context
boom5497/wruqjOOG,1,2026-09-23,Long Context
boom5497/TzvnLjpK,1,2026-09-23,Long Context
boom5497/ttKgmngR,1,2026-09-23,Long Context
boom5497/HVFIysAY,1,2026-09-23,Long Context
BrijitMaity/Spider_SQL,0,2026-09-23,Long Context
gogoore/avxOGGmZ,1,2026-09-23,Long Context
boom5497/WlBpXdoW,1,2026-09-23,Long Context
boom5497/uaqYhkJz,1,2026-09-23,Long Context
mariam-elelidy/Contractive-Asynchronous-Channel-Equilibrium,0,2026-09-23,Long Context
pankaj-kulkarni-telecomai/6g-semantic-baseband,0,2026-09-23,Long Context
